shipment_id,origin,destination,transport_mode,shipment_date,planned_delivery_days,actual_delivery_days,month,season,weather_risk_score,customs_complexity_score,port_congestion_level,supplier_reliability_score,delay_days,delay_category,trade_value_usd,commodity_type,is_peak_season,high_customs_risk,high_congestion,unreliable_supplier,route_length_category,composite_risk_score
SH0470,Kolkata,Delhi,Rail,2024-04-21,3,3,4,Spring,0.421,2.57,0.47,0.961,0,On-Time,144397.5082991674,Textiles,0,0,0,0,Short,0.9824499999999999
SH0471,Hamburg,Charleston,Maritime,2024-06-16,13,29,6,Summer,0.457,12.87,1.73,0.882,16,Major Delay,13104.115927066034,Textiles,1,1,0,0,Medium,4.4144
SH0472,Paris,Lyon,Rail,2024-04-16,1,1,4,Spring,0.444,2.75,0.72,0.853,0,On-Time,2157.5743600890905,Food,0,0,0,0,Short,1.13055
SH0473,Mumbai,Felixstowe,Maritime,2024-01-14,18,24,1,Winter,0.246,6.76,0.28,0.835,6,Major Delay,36625.14373124018,Machinery,1,1,0,0,Long,2.1884499999999996
SH0474,Rotterdam,New York,Maritime,2024-03-12,12,12,3,Spring,0.534,1.03,0.02,0.667,0,On-Time,18462.5391381614,Electronics,0,0,0,1,Medium,0.50405
SH0475,Paris,Lyon,Rail,2024-08-20,1,1,8,Summer,0.242,3.51,0.77,0.676,0,On-Time,34617.36122366427,Chemicals,1,0,0,1,Short,1.3748999999999998
SH0476,Shanghai,Los Angeles,Maritime,2024-02-05,14,25,2,Winter,0.124,4.95,2.13,0.883,11,Major Delay,3212.439492633511,Textiles,1,1,1,0,Medium,2.0715500000000002
SH0477,Chennai,Bangalore,Rail,2024-05-21,1,1,5,Spring,0.174,1.19,1.28,0.619,0,On-Time,69960.37484727232,Food,0,0,0,1,Short,0.80705
SH0478,Frankfurt,Berlin,Rail,2024-05-16,1,8,5,Spring,0.242,6.03,0.08,0.84,7,Major Delay,35295.40359595852,Food,0,1,0,0,Short,1.9174
SH0479,Paris,Lyon,Rail,2024-04-05,1,1,4,Spring,0.664,3.24,1.06,0.813,0,On-Time,207767.41805017064,Textiles,0,0,0,0,Short,1.4165500000000002
SH0480,Paris,Lyon,Rail,2024-08-29,1,1,8,Summer,0.353,1.71,0.01,0.913,0,On-Time,21683.400793505305,Textiles,1,0,0,0,Short,0.60785
SH0481,Hamburg,Charleston,Maritime,2024-07-09,13,13,7,Summer,0.177,0.86,0.17,0.876,0,On-Time,34232.27124921557,Food,1,0,0,0,Medium,0.3669
SH0482,Hamburg,Charleston,Maritime,2024-09-14,13,24,9,Fall,0.511,12.91,2.98,0.805,11,Major Delay,10658.359923714854,Food,0,1,1,0,Medium,4.768949999999999
SH0483,Shenzhen,Long Beach,Maritime,2024-09-08,16,16,9,Fall,0.299,1.12,0.98,0.695,0,On-Time,14165.70357734722,Electronics,0,0,0,1,Medium,0.7170500000000001
SH0484,Mumbai,Felixstowe,Maritime,2024-08-06,18,23,8,Summer,0.062,3.09,3.09,0.888,5,Major Delay,84152.68117348397,Textiles,1,0,1,0,Long,1.7399
SH0485,Shanghai,Los Angeles,Maritime,2024-09-21,14,24,9,Fall,0.607,13.3,1.24,0.794,10,Major Delay,136373.01331116952,Food,0,1,0,0,Medium,4.4729
SH0486,Kolkata,Delhi,Rail,2024-09-07,3,5,9,Fall,0.195,1.55,0.34,0.594,2,Minor Delay,812000.5637207573,Machinery,0,0,0,1,Short,0.6905
SH0487,Rotterdam,New York,Maritime,2024-04-25,12,12,4,Spring,0.621,3.15,0.1,0.798,0,On-Time,53291.72020752762,Electronics,0,0,0,0,Medium,1.1446999999999998
SH0488,Hamburg,Charleston,Maritime,2024-03-15,13,13,3,Spring,0.388,2.15,0.63,0.757,0,On-Time,10137.082524682308,Electronics,0,0,0,0,Medium,0.9408499999999999
SH0489,Hamburg,Charleston,Maritime,2024-05-25,13,14,5,Spring,0.35,3.48,2.13,0.908,1,Minor Delay,46391.72056777505,Machinery,0,0,1,0,Medium,1.6695
SH0490,Paris,Lyon,Rail,2024-06-16,1,1,6,Summer,0.198,1.34,0.17,0.842,0,On-Time,14930.54177158249,Chemicals,1,0,0,0,Short,0.5236000000000001
SH0491,Kolkata,Delhi,Rail,2024-01-27,3,3,1,Winter,0.071,2.04,1.34,0.815,0,On-Time,3568.658003178248,Food,1,0,0,0,Short,1.00745
SH0492,Frankfurt,Berlin,Rail,2024-07-14,1,8,7,Summer,0.103,5.37,0.23,0.752,7,Major Delay,16957.302052892337,Food,1,1,0,0,Short,1.7511
SH0493,Mumbai,Felixstowe,Maritime,2024-06-11,18,22,6,Summer,0.196,4.72,2.45,0.726,4,Major Delay,41971.84127454978,Textiles,1,1,1,0,Long,2.1361999999999997
SH0494,Shanghai,Los Angeles,Maritime,2024-01-29,14,14,1,Winter,0.08,1.66,0.83,0.703,0,On-Time,3959.1327766053623,Food,1,0,0,0,Medium,0.79575
SH0495,Frankfurt,Berlin,Rail,2024-02-05,1,6,2,Winter,0.532,6.5,1.2,0.885,5,Major Delay,4097.76921100289,Electronics,1,1,0,0,Short,2.38515
SH0496,Shenzhen,Long Beach,Maritime,2024-01-13,16,19,1,Winter,0.213,4.21,1.46,0.768,3,Minor Delay,90013.55801961856,Textiles,1,1,0,0,Medium,1.7286
SH0497,Delhi,Mumbai,Rail,2024-02-15,2,2,2,Winter,0.11,1.21,0.02,0.784,0,On-Time,8307.543067654497,Food,1,0,0,0,Short,0.444
SH0498,Paris,Lyon,Rail,2024-02-19,1,12,2,Winter,0.118,12.21,0.61,0.919,11,Major Delay,82139.37537720137,Textiles,1,1,0,0,Short,3.85935
SH0499,Mumbai,Felixstowe,Maritime,2024-09-11,18,25,9,Fall,0.537,7.84,0.43,0.755,7,Major Delay,29513.71997176441,Electronics,0,1,0,0,Long,2.6281499999999998
SH0500,Frankfurt,Berlin,Rail,2024-07-19,1,1,7,Summer,0.365,2.91,0.32,0.635,0,On-Time,419568.3059182874,Chemicals,1,0,0,1,Short,1.11725
SH0501,Mumbai,Felixstowe,Maritime,2024-07-27,18,18,7,Summer,0.181,2.67,0.08,0.877,0,On-Time,25220.741406014353,Chemicals,1,0,0,0,Long,0.88795
SH0502,Delhi,Mumbai,Rail,2024-01-01,2,2,1,Winter,0.198,0.44,0.36,0.83,0,On-Time,23539.837840057924,Machinery,1,0,0,0,Short,0.30410000000000004
SH0503,Kolkata,Delhi,Rail,2024-08-11,3,17,8,Summer,0.242,7.94,1.13,0.502,14,Major Delay,21048.938569860387,Food,1,1,0,1,Short,2.8374
SH0504,Shanghai,Los Angeles,Maritime,2024-03-21,14,14,3,Spring,0.375,3.5,1.82,0.867,0,On-Time,114291.577399036,Food,0,0,0,0,Medium,1.61325
SH0505,Mumbai,Felixstowe,Maritime,2024-09-18,18,18,9,Fall,0.267,2.11,0.31,0.87,0,On-Time,29373.092628203816,Machinery,0,0,0,0,Long,0.7963999999999999
SH0506,Shanghai,Los Angeles,Maritime,2024-07-12,14,25,7,Summer,0.421,5.51,0.33,0.93,11,Major Delay,32946.38533428711,Machinery,1,1,0,0,Medium,1.8372
SH0507,Frankfurt,Berlin,Rail,2024-02-01,1,1,2,Winter,0.469,1.36,0.13,0.907,0,On-Time,11250.67642624169,Food,1,0,0,0,Short,0.55755
SH0508,Shanghai,Los Angeles,Maritime,2024-06-16,14,21,6,Summer,0.544,8.2,0.37,0.88,7,Major Delay,47240.39585667898,Chemicals,1,1,0,0,Medium,2.691299999999999
SH0509,Kolkata,Delhi,Rail,2024-02-22,3,3,2,Winter,0.075,2.07,1.28,0.785,0,On-Time,48716.612472041,Chemicals,1,0,0,0,Short,1.00975
SH0510,Mumbai,Felixstowe,Maritime,2024-04-23,18,18,4,Spring,0.333,1.85,1.77,0.774,0,On-Time,52933.20304492684,Textiles,0,0,0,0,Long,1.1206
SH0511,Delhi,Mumbai,Rail,2024-06-24,2,2,6,Summer,0.113,2.75,0.88,0.74,0,On-Time,43552.97409160554,Electronics,1,0,0,0,Short,1.1325999999999998
SH0512,Mumbai,Felixstowe,Maritime,2024-07-07,18,18,7,Summer,0.287,1.19,0.65,0.811,0,On-Time,34804.45997718204,Textiles,1,0,0,0,Long,0.62415
SH0513,Rotterdam,New York,Maritime,2024-09-23,12,24,9,Fall,0.179,8.64,0.9,0.788,12,Major Delay,1891.3172203151605,Machinery,0,1,0,0,Medium,2.9058
SH0514,Kolkata,Delhi,Rail,2024-02-12,3,6,2,Winter,0.072,6.28,0.74,0.626,3,Minor Delay,14372.353489235715,Textiles,1,1,0,1,Short,2.1769
SH0515,Delhi,Mumbai,Rail,2024-09-25,2,2,9,Fall,0.304,1.6,1.0,0.75,0,On-Time,15542.634964861367,Chemicals,0,0,0,0,Short,0.8533
SH0516,Kolkata,Delhi,Rail,2024-09-27,3,3,9,Fall,0.118,0.94,0.67,0.876,0,On-Time,44213.651750748635,Electronics,0,0,0,0,Short,0.5041
SH0517,Shanghai,Los Angeles,Maritime,2024-07-28,14,14,7,Summer,0.247,1.38,0.72,0.901,0,On-Time,7336.731973634894,Textiles,1,0,0,0,Medium,0.66815
SH0518,Frankfurt,Berlin,Rail,2024-03-18,1,1,3,Spring,0.536,1.55,0.11,0.899,0,On-Time,4475.760450661953,Chemicals,0,0,0,0,Short,0.62495
SH0519,Kolkata,Delhi,Rail,2024-06-07,3,9,6,Summer,0.189,9.64,1.53,0.777,6,Major Delay,103401.94047367657,Electronics,1,1,0,0,Short,3.3680499999999998
SH0520,Frankfurt,Berlin,Rail,2024-09-05,1,1,9,Fall,0.49,2.15,0.52,0.835,0,On-Time,108681.1973443741,Electronics,0,0,0,0,Short,0.9142499999999999
SH0521,Frankfurt,Berlin,Rail,2024-07-16,1,1,7,Summer,0.454,0.14,0.53,0.665,0,On-Time,14160.353650580053,Textiles,1,0,0,1,Short,0.34904999999999997
SH0522,Hamburg,Charleston,Maritime,2024-02-16,13,13,2,Winter,0.248,2.71,1.26,0.899,0,On-Time,7630.738033417865,Textiles,1,0,0,0,Medium,1.20285
SH0523,Kolkata,Delhi,Rail,2024-02-20,3,3,2,Winter,0.168,3.95,0.13,0.813,0,On-Time,27609.18370427056,Food,1,0,0,0,Short,1.2978500000000002
SH0524,Shenzhen,Long Beach,Maritime,2024-06-09,16,16,6,Summer,0.082,2.27,0.93,0.975,0,On-Time,2334.042306396959,Textiles,1,0,0,0,Medium,0.9361499999999999
SH0525,Hamburg,Charleston,Maritime,2024-03-23,13,13,3,Spring,0.289,3.46,1.3,0.628,0,On-Time,9565.679308924638,Electronics,0,0,0,1,Medium,1.5138
SH0526,Rotterdam,New York,Maritime,2024-03-25,12,17,3,Spring,0.38,6.97,1.14,0.77,5,Major Delay,28274.84753825761,Machinery,0,1,0,0,Medium,2.5095
SH0527,Hamburg,Charleston,Maritime,2024-05-12,13,29,5,Spring,0.179,7.82,5.82,0.754,16,Major Delay,130726.16046481488,Machinery,0,1,1,0,Medium,3.8983000000000003
SH0528,Rotterdam,New York,Maritime,2024-03-18,12,16,3,Spring,0.083,5.14,0.81,0.854,4,Major Delay,174586.20225215275,Electronics,0,1,0,0,Medium,1.7975999999999999
SH0529,Frankfurt,Berlin,Rail,2024-08-31,1,1,8,Summer,0.261,1.54,0.29,0.743,0,On-Time,12344.873276096714,Electronics,1,0,0,0,Short,0.65095
SH0530,Frankfurt,Berlin,Rail,2024-06-12,1,1,6,Summer,0.179,0.54,1.17,0.934,0,On-Time,149202.55792806434,Machinery,1,0,0,0,Short,0.5067999999999999
SH0531,Kolkata,Delhi,Rail,2024-10-20,3,3,10,Fall,0.415,2.1,0.59,0.775,0,On-Time,9513.0637074427,Electronics,0,0,0,0,Short,0.91675
SH0532,Delhi,Mumbai,Rail,2024-06-17,2,9,6,Summer,0.244,4.5,0.43,0.887,7,Major Delay,32021.135762189933,Electronics,1,1,0,0,Short,1.5345499999999999
SH0533,Kolkata,Delhi,Rail,2024-05-31,3,3,5,Spring,0.246,1.14,0.84,0.702,0,On-Time,5554.294915577407,Food,0,0,0,0,Short,0.6757
SH0534,Rotterdam,New York,Maritime,2024-01-28,12,12,1,Winter,0.103,0.35,0.92,0.922,0,On-Time,15019.62209687657,Food,1,0,0,0,Medium,0.3751
SH0535,Frankfurt,Berlin,Rail,2024-09-23,1,8,9,Fall,0.203,6.06,0.16,0.531,7,Major Delay,4807.309884526345,Food,0,1,0,1,Short,2.01585
SH0536,Delhi,Mumbai,Rail,2024-05-16,2,2,5,Spring,0.159,3.25,1.19,0.958,0,On-Time,16580.467298147916,Machinery,0,0,0,0,Short,1.3148
SH0537,Shanghai,Los Angeles,Maritime,2024-06-04,14,23,6,Summer,0.118,6.02,0.93,0.664,9,Major Delay,23901.54349572221,Chemicals,1,1,0,1,Medium,2.1461
SH0538,Frankfurt,Berlin,Rail,2024-08-03,1,8,8,Summer,0.141,6.06,1.65,0.922,7,Major Delay,26211.99710394261,Textiles,1,1,0,0,Short,2.2781999999999996
SH0539,Hamburg,Charleston,Maritime,2024-07-08,13,22,7,Summer,0.183,5.85,0.91,0.811,9,Major Delay,15707.71193455014,Chemicals,1,1,0,0,Medium,2.06635
SH0540,Hamburg,Charleston,Maritime,2024-03-27,13,29,3,Spring,0.103,9.73,0.37,0.812,16,Major Delay,12523.550217025617,Chemicals,0,1,0,0,Medium,3.0791
SH0541,Hamburg,Charleston,Maritime,2024-07-04,13,22,7,Summer,0.272,5.74,0.1,0.745,9,Major Delay,3836.0542161700387,Chemicals,1,1,0,0,Medium,1.8651499999999999
SH0542,Frankfurt,Berlin,Rail,2024-08-03,1,1,8,Summer,0.074,3.33,0.02,0.834,0,On-Time,1229111.7681594442,Food,1,0,0,0,Short,1.0603
SH0543,Mumbai,Felixstowe,Maritime,2024-09-14,18,25,9,Fall,0.213,4.97,0.31,0.847,7,Major Delay,31281.98499339266,Food,0,1,0,0,Long,1.6493499999999996
SH0544,Shenzhen,Long Beach,Maritime,2024-07-06,16,23,7,Summer,0.746,9.72,0.05,0.686,7,Major Delay,43126.632559490856,Chemicals,1,1,0,1,Medium,3.1562
SH0545,Chennai,Bangalore,Rail,2024-10-22,1,1,10,Fall,0.257,3.25,0.58,0.965,0,On-Time,74734.72324954654,Machinery,0,0,0,0,Short,1.18015
SH0546,Rotterdam,New York,Maritime,2024-07-12,12,12,7,Summer,0.124,3.82,1.36,0.823,0,On-Time,130677.16606163695,Machinery,1,0,0,0,Medium,1.55505
SH0547,Chennai,Bangalore,Rail,2024-08-17,1,8,8,Summer,0.153,4.44,0.86,0.859,7,Major Delay,24518.512160697752,Textiles,1,1,0,0,Short,1.6128500000000001
SH0548,Rotterdam,New York,Maritime,2024-09-25,12,12,9,Fall,0.382,3.14,1.5,0.958,0,On-Time,13593.82526531659,Machinery,0,0,0,0,Medium,1.4039
SH0549,Paris,Lyon,Rail,2024-08-31,1,1,8,Summer,0.224,1.38,0.41,0.811,0,On-Time,61528.96331584283,Electronics,1,0,0,0,Short,0.60855
SH0550,Shanghai,Los Angeles,Maritime,2024-02-06,14,14,2,Winter,0.073,2.3,0.57,0.862,0,On-Time,70882.67791273832,Machinery,1,0,0,0,Medium,0.8815999999999998
SH0551,Rotterdam,New York,Maritime,2024-03-04,12,15,3,Spring,0.496,0.86,0.26,0.502,3,Minor Delay,4298.55890710008,Textiles,0,0,0,1,Medium,0.5467
SH0552,Paris,Lyon,Rail,2024-06-15,1,1,6,Summer,0.483,0.47,0.44,0.875,0,On-Time,45557.48776283417,Chemicals,1,0,0,0,Short,0.37884999999999996
SH0553,Paris,Lyon,Rail,2024-01-04,1,9,1,Winter,0.154,11.19,1.91,0.69,8,Major Delay,24672.39207135796,Food,1,1,0,1,Short,3.9428
SH0554,Shenzhen,Long Beach,Maritime,2024-05-08,16,27,5,Spring,0.15,7.61,1.13,0.582,11,Major Delay,52046.87414633796,Machinery,0,1,0,1,Medium,2.6999999999999993
SH0555,Paris,Lyon,Rail,2024-01-18,1,6,1,Winter,0.225,5.24,0.6,0.749,5,Major Delay,78463.46424674896,Machinery,1,1,0,0,Short,1.82975
SH0556,Rotterdam,New York,Maritime,2024-06-06,12,12,6,Summer,0.07,0.64,0.14,0.606,0,On-Time,6243.228528041054,Food,1,0,0,1,Medium,0.3395
SH0557,Mumbai,Felixstowe,Maritime,2024-01-13,18,18,1,Winter,0.177,2.92,0.11,0.916,0,On-Time,1754.366938155793,Chemicals,1,0,0,0,Long,0.9599
SH0558,Shenzhen,Long Beach,Maritime,2024-06-25,16,16,6,Summer,0.495,1.61,0.88,0.85,0,On-Time,20075.49339001084,Food,1,0,0,0,Medium,0.8394999999999999
SH0559,Paris,Lyon,Rail,2024-01-09,1,7,1,Winter,0.582,1.01,2.65,0.902,6,Major Delay,1509.876543627585,Textiles,1,0,1,0,Short,1.1064
SH0560,Paris,Lyon,Rail,2024-06-26,1,9,6,Summer,0.768,5.0,0.28,0.793,8,Major Delay,122918.01342354466,Textiles,1,1,0,0,Short,1.77535
SH0561,Kolkata,Delhi,Rail,2024-09-21,3,6,9,Fall,0.339,4.26,0.73,0.723,3,Minor Delay,39194.39633863435,Machinery,0,1,0,0,Short,1.5975499999999998
SH0562,Frankfurt,Berlin,Rail,2024-04-16,1,2,4,Spring,0.362,3.56,2.58,0.825,1,Minor Delay,20913.572732929006,Food,0,0,1,0,Short,1.82915
SH0563,Mumbai,Felixstowe,Maritime,2024-05-09,18,18,5,Spring,0.512,3.14,0.21,0.848,0,On-Time,70473.0486534113,Chemicals,0,0,0,0,Long,1.1349
SH0564,Shenzhen,Long Beach,Maritime,2024-08-23,16,23,8,Summer,0.044,5.36,0.46,0.938,7,Major Delay,93219.26718547045,Electronics,1,1,0,0,Medium,1.7473
SH0565,Delhi,Mumbai,Rail,2024-05-04,2,2,5,Spring,0.404,2.45,0.31,0.716,0,On-Time,578.5492284980456,Electronics,0,0,0,0,Short,0.9642999999999999
SH0566,Chennai,Bangalore,Rail,2024-06-06,1,6,6,Summer,0.355,9.18,1.47,0.701,5,Major Delay,85294.26896454956,Chemicals,1,1,0,0,Short,3.26725
SH0567,Shenzhen,Long Beach,Maritime,2024-01-06,16,16,1,Winter,0.308,2.83,0.73,0.936,0,On-Time,14329.461509216435,Electronics,1,0,0,0,Medium,1.1091
SH0568,Mumbai,Felixstowe,Maritime,2024-05-28,18,27,5,Spring,0.3,5.77,0.59,0.912,9,Major Delay,92401.98439136053,Food,0,1,0,0,Long,1.9605
SH0569,Chennai,Bangalore,Rail,2024-02-03,1,1,2,Winter,0.303,0.74,0.2,0.782,0,On-Time,7355.52373894885,Textiles,1,0,0,0,Short,0.3871
SH0570,Paris,Lyon,Rail,2024-06-16,1,1,6,Summer,0.655,1.09,0.24,0.701,0,On-Time,167437.63163642577,Textiles,1,0,0,0,Short,0.59275
SH0571,Delhi,Mumbai,Rail,2024-05-23,2,8,5,Spring,0.217,4.42,4.62,0.958,6,Major Delay,91438.54023989622,Machinery,0,1,1,0,Short,2.5349
SH0572,Kolkata,Delhi,Rail,2024-06-23,3,3,6,Summer,0.572,0.67,2.42,0.696,0,On-Time,10146.772317952244,Food,1,0,1,1,Short,0.9964
SH0573,Rotterdam,New York,Maritime,2024-08-10,12,12,8,Summer,0.353,1.25,1.85,0.954,0,On-Time,252881.1368546591,Electronics,1,0,0,0,Medium,0.9196
SH0574,Chennai,Bangalore,Rail,2024-01-29,1,1,1,Winter,0.091,3.07,0.26,0.891,0,On-Time,3510.0890602516806,Food,1,0,0,0,Short,1.03145
SH0575,Delhi,Mumbai,Rail,2024-02-12,2,2,2,Winter,0.223,3.76,1.77,0.982,0,On-Time,51716.854247635296,Chemicals,1,0,0,0,Short,1.6196
SH0576,Chennai,Bangalore,Rail,2024-02-13,1,1,2,Winter,0.094,1.39,0.36,0.683,0,On-Time,40010.10275468291,Machinery,1,0,0,1,Short,0.6050499999999999
SH0577,Hamburg,Charleston,Maritime,2024-10-02,13,13,10,Fall,0.235,2.19,0.26,0.956,0,On-Time,17906.99266421772,Food,0,0,0,0,Medium,0.7799999999999999
SH0578,Frankfurt,Berlin,Rail,2024-05-16,1,1,5,Spring,0.418,3.94,0.02,0.782,0,On-Time,28714.08807136432,Food,0,0,0,0,Short,1.3251
SH0579,Kolkata,Delhi,Rail,2024-04-15,3,6,4,Spring,0.307,4.3,1.97,0.632,3,Minor Delay,180721.7482580382,Food,0,1,0,1,Short,1.9358999999999997
SH0580,Shenzhen,Long Beach,Maritime,2024-05-24,16,16,5,Spring,0.271,3.85,1.27,0.64,0,On-Time,35423.51614397253,Food,0,0,0,1,Medium,1.6167
SH0581,Shanghai,Los Angeles,Maritime,2024-09-16,14,24,9,Fall,0.307,4.55,2.55,0.676,10,Major Delay,18994.764324699107,Textiles,0,1,1,1,Medium,2.1449
SH0582,Shenzhen,Long Beach,Maritime,2024-03-22,16,16,3,Spring,0.253,2.31,0.33,0.789,0,On-Time,18130.332863572025,Chemicals,0,0,0,0,Medium,0.8788499999999999
SH0583,Paris,Lyon,Rail,2024-04-04,1,1,4,Spring,0.133,1.6,0.31,0.878,0,On-Time,39042.81494636859,Electronics,0,0,0,0,Short,0.6145999999999999
SH0584,Chennai,Bangalore,Rail,2024-10-23,1,1,10,Fall,0.444,1.39,0.54,0.865,0,On-Time,359352.6894144792,Machinery,0,0,0,0,Short,0.67455
SH0585,Shanghai,Los Angeles,Maritime,2024-02-28,14,25,2,Winter,0.351,6.94,0.01,0.744,11,Major Delay,14411.5465417428,Food,1,1,0,0,Medium,2.2186999999999997
SH0586,Rotterdam,New York,Maritime,2024-10-11,12,12,10,Fall,0.24,0.52,0.45,0.953,0,On-Time,1312.9920128895421,Electronics,0,0,0,0,Medium,0.32825000000000004
SH0587,Paris,Lyon,Rail,2024-04-04,1,1,4,Spring,0.313,1.68,0.06,0.93,0,On-Time,5467.200790037871,Chemicals,0,0,0,0,Short,0.5991
SH0588,Shanghai,Los Angeles,Maritime,2024-09-27,14,14,9,Fall,0.464,2.99,1.13,0.961,0,On-Time,12439.159785843725,Electronics,0,0,0,0,Medium,1.28205
SH0589,Hamburg,Charleston,Maritime,2024-06-09,13,16,6,Summer,0.352,6.83,0.12,0.713,3,Minor Delay,78.28308957348554,Chemicals,1,1,0,0,Medium,2.2211499999999997
SH0590,Hamburg,Charleston,Maritime,2024-03-11,13,13,3,Spring,0.414,3.65,0.12,0.702,0,On-Time,108363.9958686075,Chemicals,0,0,0,0,Medium,1.2823
SH0591,Rotterdam,New York,Maritime,2024-01-24,12,26,1,Winter,0.222,8.3,0.71,0.746,14,Major Delay,21972.94987212201,Food,1,1,0,0,Medium,2.7754
SH0592,Paris,Lyon,Rail,2024-07-17,1,4,7,Summer,0.27,3.07,2.96,0.586,3,Minor Delay,80769.55526760916,Textiles,1,0,1,1,Short,1.8184999999999998
SH0593,Kolkata,Delhi,Rail,2024-06-05,3,3,6,Summer,0.224,0.37,0.31,0.916,0,On-Time,12361.67776106847,Textiles,1,0,0,0,Short,0.25429999999999997
SH0594,Rotterdam,New York,Maritime,2024-10-09,12,15,10,Fall,0.195,7.35,0.49,0.768,3,Minor Delay,1696.2248788032916,Chemicals,0,1,0,0,Medium,2.4244999999999997
SH0595,Kolkata,Delhi,Rail,2024-04-04,3,19,4,Spring,0.486,13.63,0.6,0.604,16,Major Delay,42424.25232485896,Chemicals,0,1,0,1,Short,4.435200000000001
SH0596,Paris,Lyon,Rail,2024-02-01,1,1,2,Winter,0.288,3.37,0.48,0.876,0,On-Time,22661.828200904314,Machinery,1,0,0,0,Short,1.2196
SH0597,Shenzhen,Long Beach,Maritime,2024-02-19,16,16,2,Winter,0.021,1.03,0.77,0.947,0,On-Time,2494.3590886116162,Textiles,1,0,0,0,Medium,0.51895
SH0598,Shanghai,Los Angeles,Maritime,2024-09-15,14,14,9,Fall,0.068,2.27,0.32,0.739,0,On-Time,128733.66738094075,Electronics,0,0,0,0,Medium,0.8398499999999999
SH0599,Mumbai,Felixstowe,Maritime,2024-09-28,18,18,9,Fall,0.096,3.15,0.63,0.787,0,On-Time,171415.01694188887,Electronics,0,0,0,0,Long,1.17495
SH0600,Rotterdam,New York,Maritime,2024-10-16,12,12,10,Fall,0.051,1.81,0.52,0.88,0,On-Time,1400808.892986208,Machinery,0,0,0,0,Medium,0.7132000000000001
SH0601,Mumbai,Felixstowe,Maritime,2024-06-29,18,23,6,Summer,0.277,4.38,0.23,0.971,5,Major Delay,11650.481061416674,Machinery,1,1,0,0,Long,1.4341499999999998
SH0602,Chennai,Bangalore,Rail,2024-07-14,1,1,7,Summer,0.202,2.35,2.02,0.817,0,On-Time,32403.93321400868,Electronics,1,0,1,0,Short,1.29615
SH0603,Hamburg,Charleston,Maritime,2024-05-24,13,13,5,Spring,0.188,3.51,0.02,0.766,0,On-Time,3109.015375194352,Food,0,0,0,0,Medium,1.1541
SH0604,Frankfurt,Berlin,Rail,2024-08-28,1,8,8,Summer,0.134,7.58,0.86,0.952,7,Major Delay,10984.257119702683,Food,1,1,0,0,Short,2.5278
SH0605,Shenzhen,Long Beach,Maritime,2024-03-03,16,17,3,Spring,0.095,1.68,0.36,0.592,1,Minor Delay,38805.54749916149,Food,0,0,0,1,Medium,0.715
SH0606,Shenzhen,Long Beach,Maritime,2024-06-14,16,21,6,Summer,0.52,4.05,2.1,0.797,5,Major Delay,63301.97165744645,Electronics,1,1,1,0,Medium,1.89475
SH0607,Kolkata,Delhi,Rail,2024-03-24,3,3,3,Spring,0.645,2.35,1.57,0.772,0,On-Time,41806.208043717554,Food,0,0,0,0,Short,1.2834999999999999
SH0608,Shanghai,Los Angeles,Maritime,2024-02-01,14,17,2,Winter,0.259,6.89,0.64,0.92,3,Minor Delay,11672.129272612443,Electronics,1,1,0,0,Medium,2.2988
SH0609,Chennai,Bangalore,Rail,2024-06-09,1,1,6,Summer,0.229,2.4,0.69,0.869,0,On-Time,16865.5840325034,Chemicals,1,0,0,0,Short,0.97105
SH0610,Chennai,Bangalore,Rail,2024-01-26,1,5,1,Winter,0.304,4.82,1.31,0.837,4,Major Delay,5827.052144611797,Food,1,1,0,0,Short,1.8750499999999999
SH0611,Chennai,Bangalore,Rail,2024-10-16,1,10,10,Fall,0.292,4.12,0.39,0.73,9,Major Delay,977320.9783052456,Textiles,0,1,0,0,Short,1.4594
SH0612,Shanghai,Los Angeles,Maritime,2024-05-04,14,20,5,Spring,0.133,6.17,1.13,0.75,6,Major Delay,22803.208278238857,Electronics,0,1,0,0,Medium,2.2226
SH0613,Mumbai,Felixstowe,Maritime,2024-02-18,18,19,2,Winter,0.28,3.64,2.49,0.889,1,Minor Delay,11467.665814658927,Food,1,0,1,0,Long,1.7982500000000001
SH0614,Chennai,Bangalore,Rail,2024-09-15,1,10,9,Fall,0.413,4.41,1.06,0.714,9,Major Delay,7343.3518698840435,Textiles,0,1,0,0,Short,1.7420999999999998
SH0615,Frankfurt,Berlin,Rail,2024-09-12,1,5,9,Fall,0.35,6.72,0.35,0.722,4,Major Delay,5419.4005958225325,Textiles,0,1,0,0,Short,2.243
SH0616,Hamburg,Charleston,Maritime,2024-01-30,13,13,1,Winter,0.075,2.93,0.1,0.912,0,On-Time,7013.477787173256,Machinery,1,0,0,0,Medium,0.9410000000000001
SH0617,Shenzhen,Long Beach,Maritime,2024-10-08,16,16,10,Fall,0.299,2.82,1.12,0.691,0,On-Time,2296.339220699273,Electronics,0,0,0,1,Medium,1.26305
SH0618,Hamburg,Charleston,Maritime,2024-05-30,13,13,5,Spring,0.178,0.93,0.87,0.773,0,On-Time,81120.52622733187,Food,0,0,0,0,Medium,0.58885
SH0619,Mumbai,Felixstowe,Maritime,2024-02-22,18,18,2,Winter,0.123,1.63,0.96,0.849,0,On-Time,4862.475465672294,Chemicals,1,0,0,0,Long,0.79135
